"MONRO Y ASOCIADOS CONSULTORES PROFESIONALES";"";"Tel: (58) (243) 2459256";"Maracay Maracay, Venezuela";"Servicios Profesionales"
"INPROVINACA";"";"Telefax: (58) (212) 7938401";"MaripÉrez Caracas, Venezuela";"Servicios Profesionales"
"ZAFFAY PELUQUERIA CANINA";"";"Tel: (58) (212) 2672124";"La Castellana Caracas, Venezuela";"Servicios Profesionales"
"CONDOMINIOS LA VILLA";"";"Tel: (58) (212) 4424601";"Montalbán Caracas, Venezuela";"Servicios Profesionales"
"OBE STEEL VENEZUELA C.A";"";"Tel: (58) (212) 2841775";"Los Palos Grandes Caracas, Venezuela";"Servicios Profesionales"
"CANAAN M., ELSA M. DRA.";"";"Tel: (58) (261) 7914519";"La Lago -Maracaibo Maracaibo, Venezuela";"Servicios Profesionales"
"TECHNOLOGY INCORPORATED, S.A.";"";"Tel: (58) (265) 6310538";"Sector Ezequiel Zamora Calle San José, Nú 1 Tía Juana, Ciudad Ojeda Ciudad Ojeda, Venezuela";"Servicios Profesionales"
"CARRILLO CARRILLO & ASOCIADOS";"";"Tel: (58) (243) 2471455";"Calicanto C.C Atrium Maracay, Venezuela";"Servicios Profesionales"
"ALCALA ASOCIADOS & CONSULTORES ACP";"";"Tel: (58) (212) 5454729";"Univerisdad La Hoyada Caracas, Venezuela";"Servicios Profesionales"
"PROYECTOS Y CONSULTORIA GERENCIAL, C.A.";"";"Tel: (58) (212) 9922478";"Av.Veracruz, Las Mercedes Caracas, Venezuela";"Servicios Profesionales"
"SELETECNICA, C.A.";"";"Tel: (58) (212) 5161685";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"LAVAMAX C.A.";"";"Tel: (58) (276) 7873508";"Zona Industrial Carrera 4 N. 7-149 Ureña, Venezuela";"Servicios Profesionales"
"BALCONES JOSE";"";"Tel: (58) (212) 22825020";"Calle Real los Flores de Catia Nro 23-A Caracas, Venezuela";"Servicios Profesionales"
"MONTO SEGURIDAD, C.A.";"";"Tel: (58) (212) 3729866";"C.C. La Colina, Nivel C-4, Ofic.02 Sector Las Minas, San Antonio de Altos Caracas, Venezuela";"Servicios Profesionales"
"GUZMAN, ANA M. DE";"";"Tel: (58) (212) 6625958";"Cnas de Sta. Monica Caracas, Venezuela";"Servicios Profesionales"
"ANTONIETA STUDIO DE BELLEZA";"";"Tel: (58) (251) 2532065";"C.C. Río Lama, Sótano, Loc. Ps 1 Av. Lara Barquisimeto, Venezuela";"Servicios Profesionales"
"SERMATECS";"";"Tel: (58) (261) 7433764";"Av. Bella Vista. No. 58A-127, Edif La Suiza. P.B. Maracaibo, Venezuela";"Servicios Profesionales"
"REFRIVEN S.R.L.";"";"Tel: (58) (274) 2213726";"Carrera 2, Local 43-A Rafael Caldera- Valencia Mérida, Venezuela";"Servicios Profesionales"
"FLETES MAR, S.A.";"";"Telefax: (58) (212) 3326387";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"VARIEDADES CORDOBA, C.A.";"";"Tel: (58) (265) 6411412";"Calle Corodoba Ciudad Ojeda, Venezuela";"Servicios Profesionales"
"GALVANIZADOS INDUSTRIALES VAZQUEZ S.R.L.";"";"Tel: (58) (212) 3737555";"Km 14, Las Minas Caracas, Venezuela";"Servicios Profesionales"
"F STANZIONE, C.A.";"";"Tel: (58) (212) 5648587";"Urdaneta, La Candelaria Caracas, Venezuela";"Servicios Profesionales"
"AUTO MECANICA SOUTO";"";"Tel: (58) (241) 8686453";"Cl. La Esperanza, Guayabal Naguanagua, Venezuela";"Servicios Profesionales"
"CENTRO PROFESIONAL DEL ESTE";"";"Tel: (58) (212) 7634300";"Sabana Grande Caracas, Venezuela";"Servicios Profesionales"
"FUMIGACIONES ALIS 2006 C.A";"";"Tel: (58) (212) 6718226";"Av. Sur 2 El Valle Caracas, Venezuela";"Servicios Profesionales"
"CONSINTIENDO A TU MASCOTA, C.A.";"";"Tel: (58) (212) 6716745";"Intercomunal del Valle, El Valle Caracas, Venezuela";"Servicios Profesionales"
"COVILCA AIRE ACONDICIONADO";"";"Tel: (58) (251) 4453064";"Cruce con Calle 52. Carrera 19 Barquisimeto, Venezuela";"Servicios Profesionales"
"REFRI SHOP LAS DELICIAS, C.A.";"";"Tel: (58) (274) 7518249";"Calle 84 Con Avenida 18A Mérida, Venezuela";"Servicios Profesionales"
"GAVE CONSULTORES C.A";"";"Tel: (58) (212) 7634866";"La Florida Caracas, Venezuela";"Servicios Profesionales"
"FUMULVEN FUMIGACIONES";"";"Tel: (58) (261) 5112756";"Maracaibo Maracaibo, Venezuela";"Servicios Profesionales"
"SUSHI CHICKEN GRILL C.A";"";"Tel: (58) (212) 9529920";"El Rosal Caracas, Venezuela";"Servicios Profesionales"
"FUMIGACIONES PAIVA S.R L";"";"Tel: (58) (212) 5776464";"Edif. Tajamar Sot 2 Loc 2 - 10 Caracas, Venezuela";"Servicios Profesionales"
"FUMIGACIONES TÉCNICAS JET CARL C.A";"";"Tel: (58) (212) 9446400";"Av. Sucre Baruta Caracas, Venezuela";"Servicios Profesionales"
"DE WITT";"";"Tel: (58) (261) 7532727";"Maracaibo Maracaibo, Venezuela";"Servicios Profesionales"
"PROMOCIONES DENTEYÓN S.A";"";"Tel: (58) (212) 2636219";"Chacao Caracas, Venezuela";"Servicios Profesionales"
"SIGIS SOLUCIONES INTEGRALES GIS C.A";"";"Tel: (58) (212) 9541193";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"CONDOMINIO TORRE LAS MERCEDES";"";"Tel: (58) (212) 9928032";"Chuao Caracas, Venezuela";"Servicios Profesionales"
"CONDOMINIO TORRE TAECA";"";"Tel: (58) (212) 9524114";"El Rosal Caracas, Venezuela";"Servicios Profesionales"
"CONSULTORIO VETERINARIO CAMPO CLARO";"";"Tel: (58) (212) 2355284";"Av. 4, Campo Claro Caracas, Venezuela";"Servicios Profesionales"
"YR. ASESORIAS DE SEGURIDAD INDUSTRIAL YIDRIS ROJAS";"";"Tel: (58) (286) 69328283";"Vista al Sol Ciudad Guayana San Félix, Venezuela";"Servicios Profesionales"
"FUMIGACIONES Y SERVICIOS SOLMA, C.A.";"";"Tel: (58) (241) 8481835";"Cl. Estadio, C.C. San Marco Valencia, Venezuela";"Servicios Profesionales"
"CELTIC SECURITY, C.A.";"";"Telefax: (58) (212) 5418923";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"PEGASUS SOFTWARE C.A";"";"Tel: (58) (212) 2853316";"La Floresta Caracas, Venezuela";"Servicios Profesionales"
"INDUSERVI, C.A";"";"Tel: (58) (212) 2387503";"Urb Campo Claro Av Uno La Cariota Qta Marver Diag Al Colegio Francia Caracas, Venezuela";"Servicios Profesionales"
"INVERSORA EL VALLE F26";"";"Tel: (58) (212) 9756496";"Cnas Valle Arriba Caracas, Venezuela";"Servicios Profesionales"
"RINCÓN MOLINA Y ASOCIADOS C.A";"";"Tel: (58) (212) 7938726";"Sabana Grande Caracas, Venezuela";"Servicios Profesionales"
"MARASISTEMAS, C.A.";"";"Tel: (58) (261) 7514104";"Las Delicias Maracaibo, Venezuela";"Servicios Profesionales"
"ROSEDAL DRY CLEANING, C.A.";"";"Tel: (58) (276) 3477705";"Casa Matríz, Carrera 12, N³2-60, La Concordia San Cristóbal, Venezuela";"Servicios Profesionales"
"FESTEJOS SAN JACINTO";"";"Tel: (58) (261) 7576256";"Cl 5, San Jacinto Maracaibo, Venezuela";"Servicios Profesionales"
"DHL 77";"";"Tel: (58) (261) 7972748";"Maracaibo Maracaibo, Venezuela";"Servicios Profesionales"
"BAKE HOUSE";"";"Tel: (58) (212) 2573732";"Macaracuay Caracas, Venezuela";"Servicios Profesionales"
"DHL FLETES AEREOS C.A.";"";"Tel: (58) (212) 2056000";"Av Chicago, La California Caracas, Venezuela";"Servicios Profesionales"
"SERENOS PREVENTIVOS 28 DE JUNIO, C.A.";"";"Tel: (58) (281) 2867494";"Av. Intercomunal, Colinas del Neverí Barcelona, Venezuela";"Servicios Profesionales"
"TECNODAN, C.A.";"";"Tel: (58) (212) 7937686";"Av. Bolivia, Los Caobos Caracas, Venezuela";"Servicios Profesionales"
"AUTOMÈTICA RINALMA, C.A.";"";"Tel: (58) (212) 2355545";"Cl. Capitolio Con Cl. Mara. Edf. Indelca P.B. Boleita Sur, Caracas Caracas, Venezuela";"Servicios Profesionales"
"ALIMETOS KARAM";"";"Tel: (58) (212) 4840946";"El Silencio Caracas, Venezuela";"Servicios Profesionales"
"MGR CONSULTORES S.C";"";"Tel: (58) (212) 7613029";"Av. Venezuela Torre América Piso 7 Of. 711 Bello Monte Caracas, Venezuela";"Servicios Profesionales"
"CONSTRUCTORA SAPARU, C.A.";"";"Tel: (58) (243) 2675210";"A Media Cuadra De La Jefatura Cl Negro Primero, Palo Negro Palo Negro, Venezuela";"Servicios Profesionales"
"CONDOMINIO RESIDENCIAL EL VALLE";"";"Tel: (58) (212) 4428766";"Bella Vista Caracas, Venezuela";"Servicios Profesionales"
"OFICONTABLE NAVIA CARDENAS";"";"Tel: (58) (212) 2639247";"Av Guaicaipuro, Chacao Caracas, Venezuela";"Servicios Profesionales"
"AGENCIA DE FESTEJOS HIELO LA PLATA";"";"Tel: (58) (271) 2258460";"La Plata Valera, Venezuela";"Servicios Profesionales"
"ACADEMIA DE MATERIALES Y LOGISTICA, S.A.";"";"Tel: (58) (261) 7835154";"Indio Mara -Maracaibo Maracaibo, Venezuela";"Servicios Profesionales"
"HOBBY & CRAFT, C.A.";"";"Tel: (58) (281) 4182118";"CI. Lecheria Lecherías, Venezuela";"Servicios Profesionales"
"SERENOS Y SERVICIOS CONSOLIDADOS C.A.";"";"Tel: (58) (212) 7314640";"Av. El Mirador, La Campiña Caracas, Venezuela";"Servicios Profesionales"
"SOL - AIRE, C.A.";"";"Tel: (58) (276) 3472547";"La concordia San Cristóbal, Venezuela";"Servicios Profesionales"
"ESTANDAR DE CAMPEONES";"";"Tel: (58) (295) 2693467";"Porlamar Porlamar, Venezuela";"Servicios Profesionales"
"GONZÁLEZ FLORES & ASOCIADOS";"";"Tel: (58) (286) 9312007";"Av.Ppal Dalla Costa Ciudad Guayana Puerto Ordaz, Venezuela";"Servicios Profesionales"
"ADMINISTRACIÓN MINJÍN C.A";"";"Tel: (58) (212) 2652939";"Chacao Caracas, Venezuela";"Servicios Profesionales"
"AVALCOIM, C.A.";"";"Tel: (58) (212) 2857218";"Sucre, Los Dos Caminos, Caracas Caracas, Venezuela";"Servicios Profesionales"
"ARTE CASA";"";"Tel: (58) (243) 2425401";"C.C Oram 5 Local B-C-D, Av Las Delicias Maracay, Venezuela";"Servicios Profesionales"
"ADMINISTRACIÓN TORRE CALIFORNIA";"";"Tel: (58) (212) 2574494";"Cnas De L California Caracas, Venezuela";"Servicios Profesionales"
"LINO CUICAS INVESTIGADOR";"";"Tel: (58) (251) 2320525";"Carrera 18, E/Cls 24y25 Barquisimeto, Venezuela";"Servicios Profesionales"
"CORPORACIÓN MINEO C.A";"";"Tel: (58) (212) 9917595";"Chuao Caracas, Venezuela";"Servicios Profesionales"
"FRIO Y CONGELACION C.A.";"";"Tel: (58) (251) 4450952";"Avenida 13, E/Cls 48 y 49 Barquisimeto, Venezuela";"Servicios Profesionales"
"BENJOY SERVICIOS, C.A.";"";"Tel: (58) (212) 5160542";"San Bernardino, Caracas Caracas, Venezuela";"Servicios Profesionales"
"MILLENIUM CONDOMINIOS C.A";"";"Tel: (58) (212) 2633960";"Chacao Caracas, Venezuela";"Servicios Profesionales"
"TURBO CROMO, C.A.";"";"Tel: (58) (251) 2376734";"Zona Industrial I Barquisimeto, Venezuela";"Servicios Profesionales"
"VILLABLAS";"";"Tel: (58) (261) 7921143";"Edif. Res. Del Lago Av. 3C No. 67-40 Local 2-2 Maracaibo, Venezuela";"Servicios Profesionales"
"SOLESTUDIOS, C.A.";"";"Tel: (58) (269) 2463097";"Punto Fijo Punto Fijo, Venezuela";"Servicios Profesionales"
"EMPRESAS ROJAS C.A.";"";"Tel: (58) (212) 3311708";"Cl Iglesia Edif Caesti Piso 1 Ofic. 13 Maiquetía Caracas, Venezuela";"Servicios Profesionales"
"HITACHI DATA SYSTEMS C.A";"";"Tel: (58) (212) 2856782";"Parque Cristal Torre Oeste 3-4 Los Palos Grandes Caracas, Venezuela";"Servicios Profesionales"
"COMERCIALIZADORA DE ALIMENTOS LOYORLA C.A";"";"Tel: (58) (212) 9529698";"Chacaito Caracas, Venezuela";"Servicios Profesionales"
"PARADIGMA 2000 C.A";"";"Tel: (58) (212) 4847812";"Catedral Caracas, Venezuela";"Servicios Profesionales"
"PLAGECA C.A.";"";"Tel: (58) (212) 2651510";"Cl Andres Galarraga, Chacao Caracas, Venezuela";"Servicios Profesionales"
"HOSPITAL VETERINARIO SALAMANCA";"";"Tel: (58) (295) 2422551";"Av.31 de Julio Sc. Salamanca La Asunción, Venezuela";"Servicios Profesionales"
"LAVANDERÍA AUTOMÁTICA GISSELLE";"";"Tel: (58) (276) 3415016";"Av. Ferrero Tamayo, La Popita San Cristóbal, Venezuela";"Servicios Profesionales"
"INSTALACIONES ORIENTE C.A.";"";"Tel: (58) (281) 2656989";"Calle Nueva España Nro. 25-A Puerto de  la Cruz, Venezuela";"Servicios Profesionales"
"CORPORACIÓN PULCRO C.A";"";"Tel: (58) (212) 2863189";"Av. 4ta Los Palos Grandes Caracas, Venezuela";"Servicios Profesionales"
"OFICINA CONTABLE LA CONCORDIA";"";"Tel: (58) (276) 3462517";"Cl. 5 La Concordia San Cristóbal, Venezuela";"Servicios Profesionales"
"BANCO MERCANTIL";"";"Tel: (58) (212) 5032424";"Av. Andrés Bello, San Bernardino Caracas, Venezuela";"Servicios Profesionales"
"AUTOLAVADO SPEEDY CARD, C.A.";"";"Tel: (58) (212) 6332277";"Cl. María Teresa Del Toro, Las Acacias - Caracas Caracas, Venezuela";"Servicios Profesionales"
"PARRILAS LA BONITA";"";"Tel: (58) (212) 6331167";"El Cementerio Caracas, Venezuela";"Servicios Profesionales"
"COPROCEL CONSTRUCCIONES Y PROYECTOS CIVILES Y ELECTRICOS";"";"Tel: (58) (261) 7341945";"Cl 115 Los Robles Maracaibo, Venezuela";"Servicios Profesionales"
"CORPORACION INGENSA C.A.";"";"Tel: (58) (251) 9353930";"simeto Edo Laralles 10 y 11 Edificio La Aguja Piso 11 Oficina 11-2 Barqui Barquisimeto, Venezuela";"Servicios Profesionales"
"GARMASISTEMAS";"";"Tel: (58) (212) 8324346";"Caracas - Venezuela Caracas, Venezuela";"Servicios Profesionales"
"TINTORERIA Y LAVANDERIA LA CAMISA BLANCA";"";"Tel: (58) (212) 7531580";"Cl Sorbona, Cnas de Bello Monte Caracas, Venezuela";"Servicios Profesionales"
"CLÍNICA VETERINARIA DR. HUMBERTO AÑEZ G.";"";"Tel: (58) (283) 2411715";"Calle 24 sur, Frente al Colegio de Abogados El Tigre, Venezuela";"Servicios Profesionales"
"CARONI SEALS, C.A.";"";"Tel: (58) (286) 9530136";"Calle Neveri - Unare II C.C. San Miguel 1 Local 4, Pto Ordaz Ciudad Guayana Puerto Ordaz, Venezuela";"Servicios Profesionales"
"PELUQUERIA MUNDO INFANTIL";"";"Tel: (58) (212) 7302937";"Urb. La Florida Caracas, Venezuela";"Servicios Profesionales"
"TINTORERIA KAKI";"";"Tel: (58) (212) 2718653";"Av. Madrid C.C. Indian Local N³14, La California Norte Caracas, Venezuela";"Servicios Profesionales"
"JOSE VELIZ Y ASOCIADOS";"";"Tel: (58) (212) 6145854";"Av. Río Paragua, Centro Empresarial La Pirámide Piso 3, Ofic. 314 Prados Del Este Caracas, Venezuela";"Servicios Profesionales"
"CAPELLO SALA DE BELLEZA, C.A.";"";"Tel: (58) (212) 4827017";"Esq, Reducto, Santa Teresa Caracas, Venezuela";"Servicios Profesionales"
"ADMINISTRADORA SANTOME";"";"Tel: (58) (212) 7613446";"Sabana Grande Caracas, Venezuela";"Servicios Profesionales"
"PROFACOL PROTECCION FAMILIAR COLECTIVA";"";"Tel: (58) (285) 7919568";"Ciudad Bolivar Ciudad Bolivar, Venezuela";"Servicios Profesionales"
"ARTESANIA CHINCHON 2500, C.A";"";"Tel: (58) (212) 2634239";"Cl La Joya Chacao Caracas, Venezuela";"Servicios Profesionales"
"RAM SEGURIDAD";"";"Tel: (58) (241) 8718228";"Valencia Valencia, Venezuela";"Servicios Profesionales"
"EUROCLIN";"";"Tel: (58) (212) 2514043";"Av Principal, Palo Verde Caracas, Venezuela";"Servicios Profesionales"
"FUMIGACIONES DOINCO";"";"Tel: (58) (274) 2630294";"Vereda C-6 Santa Juana Mérida, Venezuela";"Servicios Profesionales"
"METTA SERVICES DE VENEZUELA C.A";"";"Tel: (58) (212) 7616142";"Centro Solano Plaza Of. 7 - D Sabana Grande Caracas, Venezuela";"Servicios Profesionales"
"SERVICIOS PREVISIVOS RANGEL LAYA C.A";"";"Tel: (58) (245) 5645729";"Ct Nacional,Guacara Guacará, Venezuela";"Servicios Profesionales"
"CENTRO VETERINARIO LOS COLORADOS";"";"Tel: (58) (241) 8585277";"Cl G Blanco, Los Colorados Valencia, Venezuela";"Servicios Profesionales"
"DEMENDOZA R. ZULMA DRA.";"";"Tel: (58) (212) 2650158";"Centro Comercial Bello Campo Pb., Local 14 Caracas, Venezuela";"Servicios Profesionales"
"JOE AGOSTINI STYLE FASHION, C.A.";"";"Tel: (58) (212) 4513247";"El Paraiso Caracas, Venezuela";"Servicios Profesionales"
"ING GLOBAL SERVICE";"";"Tel: (58) (212) 5782060";"Av. Lecuna, Parque Central Caracas, Venezuela";"Servicios Profesionales"
"CEPROALARM";"";"Tel: (58) (251) 2549563";"Barquisimeto Av. Los Leones, C.E. Barquisimeto,Piso 5, Ofic 5-6 y 5-7 Barquisimeto, Venezuela";"Servicios Profesionales"
"OFICINA TÉCNICA ADUANERA, C.A. OTECA";"";"Tel: (58) (261) 7771795";"Cl Guaraguao, Edif Centro, P.2 Pto. La Cruz Maracaibo, Venezuela";"Servicios Profesionales"
"REPRESENTACIONES ADUAL, C.A.";"";"Tel: (58) (212) 3324656";"Av Soublette, Pariata Caracas, Venezuela";"Servicios Profesionales"
"MAESTRE & ASOCIADOS";"";"Tel: (58) (212) 5430032";"De Gradillas, El Silencio Caracas, Venezuela";"Servicios Profesionales"
"BARRIO CAMILA C DE";"";"Tel: (58) (212) 2676882";"Chacao Caracas, Venezuela";"Servicios Profesionales"
"DIMENSIONS C.A";"";"Tel: (58) (261) 7932921";"Av 3F Con Cl 67, La Lago Maracaibo, Venezuela";"Servicios Profesionales"
"TONER Y SERVICIOS";"";"Tel: (58) (276) 3561541";"Calle 9 Con Crs. 18 Y 19, Nro. 18-19 Barrio Obrero, San Cristóbal San Cristóbal, Venezuela";"Servicios Profesionales"
"ADRIANO ALTA PELUQUERIA, C.A.";"";"Tel: (58) (212) 2666749";"Av. San Juan Bosco Centro Altamira, Lc. 13 Mezzanina Caracas, Venezuela";"Servicios Profesionales"
"ESTILISTA HOLLYWOOD STAR, C.A.";"";"Tel: (58) (212) 7203086";"C.C. Plaza Las Américas, 1er Niv. Lc. 4-5, El Cafetal Caracas, Venezuela";"Servicios Profesionales"
"SERVIPS. C.A.";"";"Tel: (58) (212) 2857896";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"CPA OUTSOURCING S.A.";"";"Tel: (58) (212) 2646010";"Bello Campo Caracas, Venezuela";"Servicios Profesionales"
"FUNERARIA LA EQUITATIVA, C.A.";"";"Tel: (58) (251) 2326504";"Av Venezuela Barquisimeto, Venezuela";"Servicios Profesionales"
"AGUA POR PARKO";"";"Telefax: (58) (243) 2593750";"C/Este La Morita, Maracay, Aragua Maracay, Venezuela";"Servicios Profesionales"
"DESPACHO DE ABOGADOS FRANCO GASCUE GONZÁLEZ LÓPEZ Y UZCATEGU";"";"Tel: (58) (212) 9534182";"Av Francisco Miranda Torre La Primera, Piso 9 Campo Alegre Caracas, Venezuela";"Servicios Profesionales"
"EL COLIBRI C.A";"";"Tel: (58) (264) 2412406";"Ctro Cívico, Cabimas Cabimas, Venezuela";"Servicios Profesionales"
"REGISTRO DE MARCAS GESTIMARCAS. NET";"";"Tel: (58) (261) 2430714";"Calle New York Edificio Feran Piso 3, Oficina 32 Las Mercedes, Caracas Venezuela Maracaibo, Venezuela";"Servicios Profesionales"
"VACCUM SERVI CA";"";"Tel: (58) (241) 8574261";"Final de la Avenida Lara, entre Andres bello y escalona No147-41,Edificio Giraldo valencia-Estado Carabobo Valencia, Venezuela";"Servicios Profesionales"
"ATESI, C.A.";"";"Tel: (58) (261) 6117857";"5 De Julio Maracaibo, Venezuela";"Servicios Profesionales"
"SERVICIOS SILSA, C.A.";"";"Tel: (58) (212) 8703962";"Entrada De La Silsa, Catia - Caracas Caracas, Venezuela";"Servicios Profesionales"
"CAPTACON ETT, C.A.";"";"Tel: (58) (212) 5430706";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"GESTION HUMANA CONSULTORES";"";"Tel: (58) (212) 7620013";"Av.Abraham Lincon Cl.Borges, Torre Centrum. Ps.5 Ofic.5B Caracas, Venezuela";"Servicios Profesionales"
"XIBARO C.A";"";"Tel: (58) (243) 2424396";"El Castaño No. 210-2 Maracay, Venezuela";"Servicios Profesionales"
"GENACOR C.A";"";"Tel: (58) (212) 4517340";"El Paraíso Caracas, Venezuela";"Servicios Profesionales"
"DIAGNOGEN";"";"Tel: (58) (261) 6172500";"Maracaibo - Venezuela Maracaibo, Venezuela";"Servicios Profesionales"
"FUNERARIA LA MILAGROSA S.R.L";"";"Tel: (58) (246) 4314249";"San Juan de los Morros San Juan de Los Morros, Venezuela";"Servicios Profesionales"
"METALURGICA COY";"";"Tel: (58) (261) 7359643";"Avenida 6, Sierra Maestra Maracaibo, Venezuela";"Servicios Profesionales"
"AVALÚOS VALIORCA GROUP";"";"Tel: (58) (212) 2570022";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"EL COROZO C.A";"";"Tel: (58) (212) 2580540";"Cnas De Los Ruices Caracas, Venezuela";"Servicios Profesionales"
"EDIFICIO TURAGUA";"";"Tel: (58) (212) 7530436";"Bello Monte Caracas, Venezuela";"Servicios Profesionales"
"NIVALDO ASOCIADOS C.A.";"";"Tel: (58) (212) 7624211";"Av Libertador CC El Bosque L 2 Caracas, Venezuela";"Servicios Profesionales"
"REPRESENTACIONES JOD EXPRESS C.A.";"";"Tel: (58) (212) 7616510";"Av Fco Solano, Sabana Grande Caracas, Venezuela";"Servicios Profesionales"
"METAMENCA C.A.";"";"Tel: (58) (283) 5113137";"El Tigre - Venezuela El Tigre, Venezuela";"Servicios Profesionales"
"COOPERATIVA LA MINA R.L";"";"Tel: (58) (258) 3051492";"Av. Monagas Tinaco , Venezuela";"Servicios Profesionales"
"FYL DECO HOME C.A";"";"Tel: (58) (243) 5535265";"Barrio Las Flores, No. 109 Cl Negro Primero Maracay, Venezuela";"Servicios Profesionales"
"ARTEK";"";"Telefax: (58) (212) 2350078";"Caracas Caracas, Venezuela";"Servicios Profesionales"
"REFRIGERACION COMERCIAL MC";"";"Tel: (58) (274) 2210751";"Av. 6, Sector La Plata, antiguo Local (comersa) Valera, Edo. Trujillo Mérida, Venezuela";"Servicios Profesionales"
"MULTISERVICIOS Y BIENES BRUNO, C.A.";"";"Tel: (58) (212) 7540197";"Av. Motatan, Qta. Chinita, Colinas de Bello Monte, Caracas Caracas, Venezuela";"Servicios Profesionales"
"ESCRITORIO CONTABLE VÁSQUEZ";"";"Tel: (58) (286) 9744935";"Crr.2 con Calle Ramírez Ciudad Guayana Puerto Ordaz, Venezuela";"Servicios Profesionales"
"FUNERARIA LOS ANGELES, C.A.";"";"Tel: (58) (268) 2511496";"Av principal, San José Av. Pintosalinas Coro, Venezuela";"Servicios Profesionales"
"SERVICIO TECNICO DE MANTENIMIENTO STIM C.A.";"";"Tel: (58) (212) 8318947";"Cl Guaicaipuro, El Marqués Caracas, Venezuela";"Servicios Profesionales"
"CROMADOS Y GALVANIZADOS TIUNA C.A.";"";"Tel: (58) (212) 5324083";"Cr Petare Santa Lucia, La Dolorita Caracas, Venezuela";"Servicios Profesionales"
"DISTRIBUIDORA TE TE";"";"Tel: (58) (244) 6633048";"CI Petion Turmero, Venezuela";"Servicios Profesionales"
"ABECIR, C.A.";"";"Tel: (58) (212) 2646265";"Av San Juan Bosco Edif. Torbes, Oficina 31 Piso 2, Urb. Altamira, Caracas Caracas, Venezuela";"Servicios Profesionales"
"CENTRO EMPRESARIAL INECOM";"";"Tel: (58) (212) 2435546";"La Urbina Caracas, Venezuela";"Servicios Profesionales"
"SALICRU C.A";"";"Tel: (58) (212) 2382148";"Boleita Caracas, Venezuela";"Servicios Profesionales"
"DTS SOFWARE LATIN S.A";"";"Tel: (58) (212) 2773420";"La Castellana Caracas, Venezuela";"Servicios Profesionales"
"FUNERARIA LOS CLAVELES, S.A.";"";"Tel: (58) (269) 2455798";"Av Pumarrosa,Santa Fe Punto Fijo, Venezuela";"Servicios Profesionales"
"INVITREL C.A.";"";"Tel: (58) (251) 2372839";"Zona Industrial I, Calle 25 Entre Carreras 4 Y 5, Barquisimeto Barquisimeto, Venezuela";"Servicios Profesionales"
"ESCRITORIO CONTABLE VILERA & ASOCIADOS C.A.";"";"Tel: (58) (212) 2485680";"Cl El Placer, Charavalle Caracas, Venezuela";"Servicios Profesionales"
"NESPABE";"";"Tel: (58) (212) 3415492";"Cl.9 Diciembre, Edif.Caphini, P.1 Guatire Guatire, Venezuela";"Servicios Profesionales"
"CEICOTACH";"";"Tel: (58) (276) 3469434";"Av Lucio Oquendo San Cristóbal, Venezuela";"Servicios Profesionales"
"PLOMEROS DE CARABOBO";"";"Tel: (58) (241) 8572532";"Av Michelena,Michelena Valencia, Venezuela";"Servicios Profesionales"
"GESTION ORGANIZACIONAL,C.A.";"";"Tel: (58) (241) 8252238";"Centro Tarbes 138 Valencia, Venezuela";"Servicios Profesionales"
"CLEAN & PEST CONTROL C.A";"";"Tel: (58) (212) 4156358";"Av. Principal El Cafetal Caracas, Venezuela";"Servicios Profesionales"
"EL NEGOCIO BONITO DE CHACAO S.R.L";"";"Tel: (58) (212) 2669084";"Chacao Caracas, Venezuela";"Servicios Profesionales"
"DECORACIONES CELESTE C.A.";"";"Tel: (58) (212) 2340267";"Av Principal, Campo Claro Caracas, Venezuela";"Servicios Profesionales"
"MANTENIMIENTO AUTOMOTRIZ LA 50, C.A.";"";"Tel: (58) (251) 4454478";"Cr. 21 E/Cl 49-50 Barquisimeto, Venezuela";"Servicios Profesionales"
"PARINGER DE DECORACIONES";"";"Tel: (58) (212) 2568928";"Buena Vista Caracas, Venezuela";"Servicios Profesionales"
"RALPH MALROUX S.R.L.";"";"Tel: (58) (212) 7531252";"Colinas De Bello Monte Caracas, Venezuela";"Servicios Profesionales"
"DELICATESSES DE AVES C.A";"";"Tel: (58) (212) 2577359";"El Llanito Caracas, Venezuela";"Servicios Profesionales"
"LSG SKY CHEFS DE VENEZUELA S.A";"";"Tel: (58) (212) 3551808";"Arpto S Bolívar, Maiquetia Caracas, Venezuela";"Servicios Profesionales"
"LO MEJOR DEL TERMINAL";"";"Tel: (58) (212) 3237751";"Camatagua, Los Teques Los Teques, Venezuela";"Servicios Profesionales"
"SERVICIO VENEZOLANO DE TRANSFORMADORES C.A.";"";"Tel: (58) (212) 2380608";"Los Dos Caminos Caracas, Venezuela";"Servicios Profesionales"
"ADMINISTRACIÓN RESIDENCIAL FLORAL";"";"Tel: (58) (212) 7306190";"La Florida Caracas, Venezuela";"Servicios Profesionales"
"JUNTA DE CONDOMINIO METRO CAPITAL";"";"Tel: (58) (212) 5760291";"Cnas De Los Caobos Caracas, Venezuela";"Servicios Profesionales"
